Timestamp,User,Topic,Learning Resource,Sequence ID,Learning Resource Interactions Total,Learning Resource Attempts Total,Learning Resource Hints Total,Learning Resource Highest Score,Learning Resource Highest Score Without Hint,Learning Resource First Attempt Score,Learning Resource Last Attempt Score,Learning Resource Interactions Until Highest Score,Learning Resource Attempts Until Highest Score,Learning Resource Hints Until Highest Score,Learning Resource Is Correct,Learning Resource Is Correct Without Hints,Learning Resource First Attempt Is Correct,Learning Resource First Attempt Is Correct Without Hints,Learning Resource Last Attempt Is Correct,Learning Resource Last Attempt Is Correct Without Hints,Learning Resource Interactions Until Correct,Learning Resource Attempts Until Correct,Learning Resource Hints Until Correct,Topic Score,Topic Is Correct,Topic Interactions Total All Learning Resources Mean,Topic Attempts Total All Learning Resources Mean,Topic Hints Total All Learning Resources Mean,Topic Highest Score All Learning Resources Mean,Topic Highest Score Without Hint All Learning Resources Mean,Topic First Attempt Score All Learning Resources Mean,Topic Last Attempt Score All Learning Resources Mean,Topic Interactions Until Highest Score All Learning Resources Mean,Topic Attempts Until Highest Score All Learning Resources Mean,Topic Hints Until Highest Score All Learning Resources Mean,Topic Is Correct All Learning Resources Mean,Topic Is Correct Without Hints All Learning Resources Mean,Topic First Attempt Is Correct All Learning Resources Mean,Topic First Attempt Is Correct Without Hints All Learning Resources Mean,Topic Last Attempt Is Correct All Learning Resources Mean,Topic Last Attempt Is Correct Without Hints All Learning Resources Mean,Topic Interactions Until Correct All Learning Resources Mean,Topic Attempts Until Correct All Learning Resources Mean,Topic Hints Until Correct All Learning Resources Mean,Course Score,Course Is Correct,Course Interactions Total All Learning Resources Mean,Course Attempts Total All Learning Resources Mean,Course Hints Total All Learning Resources Mean,Course Highest Score All Learning Resources Mean,Course Highest Score Without Hint All Learning Resources Mean,Course First Attempt Score All Learning Resources Mean,Course Last Attempt Score All Learning Resources Mean,Course Interactions Until Highest Score All Learning Resources Mean,Course Attempts Until Highest Score All Learning Resources Mean,Course Hints Until Highest Score All Learning Resources Mean,Course Is Correct All Learning Resources Mean,Course Is Correct Without Hints All Learning Resources Mean,Course First Attempt Is Correct All Learning Resources Mean,Course First Attempt Is Correct Without Hints All Learning Resources Mean,Course Last Attempt Is Correct All Learning Resources Mean,Course Last Attempt Is Correct Without Hints All Learning Resources Mean,Course Interactions Until Correct All Learning Resources Mean,Course Attempts Until Correct All Learning Resources Mean,Course Hints Until Correct All Learning Resources Mean,Course Score All Topics Mean,Course Is Correct All Topics Mean
2016-02-13 06:07:00,1,,10,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:12:00,1,,11,1,6,3,3,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:14:00,1,,12,1,1,1,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:15:00,1,,14,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:15:00,1,,13,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:19:00,1,,15,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:43:00,1,,16,1,3,3,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:54:00,1,,0,1,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 06:55:00,1,,1,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:25:00,1,,2,1,15,13,2,,,,,,,,1,0,0,0,1,0,13,11,2,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:31:00,1,,3,1,4,4,0,,,,,,,,1,1,0,0,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:33:00,1,,17,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:35:00,1,,4,1,2,2,0,,,,,,,,1,1,0,0,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:36:00,1,,18,1,3,3,0,,,,,,,,1,1,0,0,1,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:38:00,1,,5,1,2,2,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:48:00,1,,6,1,3,3,0,,,,,,,,1,1,0,0,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 07:50:00,1,,19,1,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 15:56:00,1,,6,1,2,2,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 16:06:00,1,,19,1,9,9,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-13 16:08:00,1,,20,1,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-14 17:24:00,1,,21,1,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.875,2.6666666666666665,0.20833333333333334,,,,,,,,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7083333333333334,0.6666666666666666,1.25,1.1666666666666667,-0.20833333333333334,,
2016-02-06 06:26:00,11,,7,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-06 06:39:00,11,,1,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 04:40:00,11,,2,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 05:13:00,11,,14,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 05:14:00,11,,8,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 05:15:00,11,,9,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 05:16:00,11,,10,2,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 05:22:00,11,,12,2,5,5,0,,,,,,,,1,1,0,0,1,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 07:30:00,11,,13,2,2,2,0,,,,,,,,1,1,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-14 07:32:00,11,,15,2,1,1,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,0.0,,,,,,,,0.9,0.9,0.8,0.8,0.8,0.8,1.2,1.2,-0.1,,
2016-02-17 12:21:00,12,,7,3,5,5,0,,,,,,,,1,1,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:23:00,12,,8,3,3,3,0,,,,,,,,1,1,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:25:00,12,,9,3,2,2,0,,,,,,,,1,1,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:29:00,12,,10,3,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:32:00,12,,11,3,3,0,3,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:42:00,12,,14,3,1,1,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:42:00,12,,12,3,9,7,2,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:43:00,12,,13,3,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:44:00,12,,13,3,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:44:00,12,,15,3,1,1,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 12:49:00,12,,15,3,5,5,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-02-17 13:01:00,12,,16,3,16,14,2,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,3.5833333333333335,0.5833333333333334,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.6666666666666666,,
2016-01-26 21:17:00,13,,19,4,4,4,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,,
2016-02-17 03:00:00,14,,7,5,2,2,0,,,,,,,,1,1,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:01:00,14,,8,5,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:01:00,14,,9,5,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:09:00,14,,10,5,7,7,0,,,,,,,,1,1,0,0,1,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:10:00,14,,11,5,2,2,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:14:00,14,,12,5,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:21:00,14,,14,5,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:29:00,14,,13,5,1,1,0,,,,,,,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:44:00,14,,15,5,6,6,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 03:57:00,14,,16,5,1,1,0,,,,,,,,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
2016-02-17 04:14:00,14,,0,5,2,2,0,,,,,,,,1,1,0,0,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,2.409090909090909,2.409090909090909,0.0,,,,,,,,0.8636363636363636,0.8636363636363636,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.7272727272727273,1.7272727272727273,-0.13636363636363635,,
